date,data,change,pct_change,id,realtime_start,realtime_end,title,observation_start,observation_end,frequency,frequency_short,units,units_short,seasonal_adjustment,seasonal_adjustment_short,last_updated,popularity,notes,month_year
2004-08-01,51950.0,-1749.0,-3.257,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",08-2004
2004-09-01,56227.0,4277.0,8.233,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",09-2004
2004-10-01,53948.0,-2279.0,-4.053,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",10-2004
2004-11-01,55318.0,1370.0,2.539,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",11-2004
2004-12-01,56631.0,1313.0,2.374,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",12-2004
2005-01-01,57884.0,1253.0,2.213,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",01-2005
2005-02-01,57580.0,-304.0,-0.525,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",02-2005
2005-03-01,56576.0,-1004.0,-1.744,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",03-2005
2005-04-01,58138.0,1562.0,2.761,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",04-2005
2005-05-01,57105.0,-1033.0,-1.777,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",05-2005
2005-06-01,58903.0,1798.0,3.149,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",06-2005
2005-07-01,57606.0,-1297.0,-2.202,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",07-2005
2005-08-01,60352.0,2746.0,4.767,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",08-2005
2005-09-01,58344.0,-2008.0,-3.327,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",09-2005
2005-10-01,59751.0,1407.0,2.412,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",10-2005
2005-11-01,60459.0,708.0,1.185,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",11-2005
2005-12-01,61271.0,812.0,1.343,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",12-2005
2006-01-01,62469.0,1198.0,1.955,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",01-2006
2006-02-01,62592.0,123.0,0.197,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",02-2006
2006-03-01,65096.0,2504.0,4.001,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",03-2006
2006-04-01,63272.0,-1824.0,-2.802,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",04-2006
2006-05-01,64145.0,873.0,1.38,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",05-2006
2006-06-01,63601.0,-544.0,-0.848,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",06-2006
2006-07-01,63922.0,321.0,0.505,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",07-2006
2006-08-01,64379.0,457.0,0.715,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",08-2006
2006-09-01,66981.0,2602.0,4.042,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",09-2006
2006-10-01,66492.0,-489.0,-0.73,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",10-2006
2006-11-01,66484.0,-8.0,-0.012,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",11-2006
2006-12-01,65935.0,-549.0,-0.826,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",12-2006
2007-01-01,64075.0,-1860.0,-2.821,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",01-2007
2007-02-01,63765.0,-310.0,-0.484,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",02-2007
2007-03-01,67021.0,3256.0,5.106,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",03-2007
2007-04-01,66329.0,-692.0,-1.033,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",04-2007
2007-05-01,64877.0,-1452.0,-2.189,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",05-2007
2007-06-01,64886.0,9.0,0.014,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",06-2007
2007-07-01,65075.0,189.0,0.291,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",07-2007
2007-08-01,66197.0,1122.0,1.724,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",08-2007
2007-09-01,65007.0,-1190.0,-1.798,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",09-2007
2007-10-01,65138.0,131.0,0.202,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",10-2007
2007-11-01,65482.0,344.0,0.528,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",11-2007
2007-12-01,68042.0,2560.0,3.909,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",12-2007
2008-01-01,68327.0,285.0,0.419,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",01-2008
2008-02-01,66639.0,-1688.0,-2.47,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",02-2008
2008-03-01,66473.0,-166.0,-0.249,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",03-2008
2008-04-01,69532.0,3059.0,4.602,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",04-2008
2008-05-01,68680.0,-852.0,-1.225,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",05-2008
2008-06-01,67801.0,-879.0,-1.28,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",06-2008
2008-07-01,67546.0,-255.0,-0.376,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",07-2008
2008-08-01,66182.0,-1364.0,-2.019,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",08-2008
2008-09-01,63660.0,-2522.0,-3.811,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",09-2008
2008-10-01,59476.0,-4184.0,-6.572,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",10-2008
2008-11-01,60592.0,1116.0,1.876,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",11-2008
2008-12-01,55677.0,-4915.0,-8.112,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",12-2008
2009-01-01,49642.0,-6035.0,-10.839,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",01-2009
2009-02-01,50266.0,624.0,1.257,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",02-2009
2009-03-01,49105.0,-1161.0,-2.31,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",03-2009
2009-04-01,46980.0,-2125.0,-4.327,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",04-2009
2009-05-01,48750.0,1770.0,3.768,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",05-2009
2009-06-01,50579.0,1829.0,3.752,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",06-2009
2009-07-01,50949.0,370.0,0.732,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",07-2009
2009-08-01,49897.0,-1052.0,-2.065,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",08-2009
2009-09-01,52915.0,3018.0,6.048,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",09-2009
2009-10-01,51997.0,-918.0,-1.735,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",10-2009
2009-11-01,53032.0,1035.0,1.99,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",11-2009
2009-12-01,54468.0,1436.0,2.708,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",12-2009
2010-01-01,52324.0,-2144.0,-3.936,NEWORDER,2020-06-18,2020-06-18,Manufacturers' New Orders: Nondefense Capital Goods Excluding Aircraft,1992-02-01,2020-04-01,Monthly,M,Millions of Dollars,Mil. of $,Seasonally Adjusted,SA,2020-06-03 09:02:02-05,64,"Effective May 21, 2001, data were reconstructed to reflect the switch from the Standard Industrial Classification (SIC) system to the North American Industry Classification System (NAICS).",01-2010
